timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1723386600,Aug 11 2024 - 2:30pm,complete,N/A,Krylya Sovetov,Fakel,Sergey Karasev,4,0.00,0.00,1.13,0.40,2,0,2,0,0,0,"75,78","",5,2,2,0,2,0,1,1,1,1,10,5,5,2,5,3,13,10,63,37,1.15,1.32,1.35,0.63,4.00,75,100,100,100,0,75,100,25,100,8.00,7.00,1.90,3.45,3.59,1.53,2.19,4.05,7.80,2.01,1.77,Solidarnost Samara Arena (Samara)
1723395600,Aug 11 2024 - 5:00pm,complete,N/A,Spartak Moskva,Akhmat Grozny,Vladislav Bezborodov,4,3.00,1.00,2.13,0.53,0,0,0,0,0,0,"","",8,4,4,0,4,0,1,3,0,4,13,6,5,2,8,4,11,17,75,25,1.79,0.95,1.67,0.72,1.50,0,50,50,0,0,50,50,0,50,10.00,4.00,1.41,5.05,5.33,1.16,1.62,2.58,4.40,1.85,1.91,Lukoil Arena (Moskva)
1723903200,Aug 17 2024 - 2:00pm,complete,N/A,Dinamo Moskva,Krylya Sovetov,Pavel Kukuyan,5,3.00,0.00,2.33,0.93,1,0,1,0,0,0,"75","",6,8,2,0,1,0,1,1,0,1,12,6,7,4,5,2,10,10,52,48,1.51,1.15,1.62,0.92,3.50,50,100,100,50,0,100,100,25,100,6.00,8.00,1.44,4.05,5.42,1.17,1.60,2.20,4.30,1.74,2.04,VTB Arena (Moskva)
1723912200,Aug 17 2024 - 4:30pm,complete,11595,Rostov,Orenburg,Vladislav Bezborodov,5,1.00,0.00,1.33,0.33,3,2,5,2,0,2,"51,52,90'4","18,35",3,4,1,0,3,0,0,1,3,0,18,13,12,5,6,8,9,7,61,39,1.40,1.62,2.45,1.46,3.50,75,75,50,50,50,50,75,50,75,13.50,4.50,1.80,3.35,3.62,1.27,1.80,3.15,5.80,1.86,1.90,Rostov Arena (Rostov-na-Donu)
1723982400,Aug 18 2024 - 12:00pm,complete,N/A,Khimki,Zenit,Aleksey Sukhoy,5,0.50,3.00,1.27,2.20,1,1,2,0,0,0,"55","88",3,8,2,0,0,0,1,1,0,0,7,11,3,4,4,7,8,11,42,58,1.25,1.21,0.89,1.43,3.50,50,100,75,75,0,50,75,50,100,9.00,2.00,8.21,5.01,1.34,1.20,1.58,2.65,4.70,2.13,1.68,Arena Khimki (Khimki)
1723991400,Aug 18 2024 - 2:30pm,complete,N/A,CSKA Moskva,Lokomotiv Moskva,Kirill Levnikov,5,3.00,1.50,1.80,1.47,0,1,1,0,0,0,"","90",10,3,2,0,3,0,2,0,2,1,12,4,5,3,7,1,9,10,55,45,2.21,1.88,1.47,0.73,5.25,75,100,100,100,75,100,100,100,100,11.50,6.00,1.85,3.54,3.27,1.21,1.68,2.69,4.75,1.65,2.18,VEB Arena (Moskva)
1723991400,Aug 18 2024 - 2:30pm,complete,N/A,Spartak Moskva,Fakel,Sergey Ivanov,5,2.00,0.00,2.13,0.40,3,0,3,2,2,0,"3,9,60","",5,2,0,0,2,0,0,0,1,1,20,5,12,2,8,3,19,13,63,37,1.73,0.97,2.40,0.64,2.25,25,75,50,25,0,50,50,25,75,10.50,6.00,1.35,4.78,9.11,1.31,1.94,3.31,6.56,2.26,1.64,Lukoil Arena (Moskva)
1724000400,Aug 18 2024 - 5:00pm,complete,N/A,Krasnodar,Olimpiyets,Artem Chistyakov,5,2.00,3.00,2.40,0.73,2,1,3,1,0,1,"76,80","36",6,3,1,0,1,0,0,1,0,1,12,3,5,3,7,0,13,13,65,35,1.31,0.85,1.57,0.61,1.25,25,25,25,0,0,0,25,25,75,12.00,5.50,1.57,3.58,4.68,1.32,1.80,3.48,6.60,2.39,1.55,Stadion FK Krasnodar (Krasnodar)
1724077800,Aug 19 2024 - 2:30pm,complete,N/A,Akron,Rubin Kazan,Egor Egorov,5,0.00,2.00,1.27,1.07,1,2,3,1,1,0,"9","54,90",4,8,0,0,2,0,0,0,0,2,10,6,5,4,5,2,16,11,53,47,1.49,1.14,1.32,1.05,3.00,50,100,25,25,25,25,100,25,100,7.50,5.00,3.74,3.30,1.79,1.32,1.84,3.48,6.60,1.84,1.92,Solidarnost Samara Arena (Samara)
1724086800,Aug 19 2024 - 5:00pm,complete,N/A,Makhachkala,Akhmat Grozny,Pavel Shadykhanov,5,0.00,1.00,1.13,0.53,1,0,1,0,0,0,"87","",3,5,2,0,2,0,0,2,1,1,6,7,3,3,3,4,14,18,50,50,1.29,0.83,0.93,0.98,0.50,0,0,0,0,0,0,0,0,50,7.00,10.50,2.52,2.92,2.56,1.50,2.47,4.55,9.00,2.06,1.73,Anzhi Arena (Kaspiysk)
1724432400,Aug 23 2024 - 5:00pm,complete,N/A,Rubin Kazan,Makhachkala,Kirill Levnikov,6,0.00,0.67,1.93,0.80,2,0,2,1,1,0,"45,63","",7,2,3,0,3,1,0,3,1,3,9,4,5,2,4,2,10,10,58,42,1.04,1.18,1.24,0.67,2.92,42,84,50,50,25,25,84,50,84,10.50,2.33,1.86,3.54,4.32,1.32,2.12,3.48,6.60,2.01,1.77,Ak Bars Arena (Kazan')
1724500800,Aug 24 2024 - 12:00pm,complete,N/A,CSKA Moskva,Akron,Artem Chistyakov,6,1.50,1.33,1.80,1.07,4,0,4,0,0,0,"49,60,82,87","",6,3,1,0,0,0,1,0,0,0,23,2,11,0,12,2,8,10,52,48,1.84,1.38,2.66,0.49,3.59,59,75,59,59,42,42,59,59,100,11.83,4.00,1.30,5.50,6.95,1.21,1.70,2.69,4.80,2.13,1.68,VEB Arena (Moskva)
