timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1631988000,Sep 18 2021 - 6:00pm,complete,N/A,Ajax,Cambuur,Sander van der Eijk,5,3.00,0.00,2.53,1.24,9,0,9,4,4,0,"16,19,29,38,60,64,67,76,84","",6,1,0,0,0,0,0,0,0,0,23,12,14,4,9,8,7,9,69,31,3.43,1.08,2.93,1.17,5.00,50,100,100,100,100,100,100,75,75,11.50,1.00,1.11,10.00,23.00,1.06,1.22,1.60,1.70,1.87,1.87,Johan Cruijff Arena (Amsterdam)
1631991600,Sep 18 2021 - 7:00pm,complete,N/A,Utrecht,RKC Waalwijk,Richard Martens,5,3.00,0.50,1.83,1.00,2,2,4,3,1,2,"4,52","20,45",10,4,1,0,3,0,1,0,0,3,15,12,6,5,9,7,9,12,58,42,2.42,1.50,1.81,1.29,4.25,75,100,100,100,25,75,100,100,100,12.50,3.00,1.28,6.00,9.25,1.15,1.50,2.20,3.75,1.95,1.83,Stadion Galgenwaard (Utrecht)
1632046500,Sep 19 2021 - 10:15am,complete,N/A,Go Ahead Eagles,PEC Zwolle,Kevin Blom,5,1.50,0.00,1.29,0.76,1,0,1,0,0,0,"77","",4,4,1,0,2,0,0,1,1,1,18,11,8,4,10,7,9,10,52,48,1.46,1.52,2.04,1.28,1.50,0,50,0,0,0,25,75,0,50,7.50,3.00,2.30,3.10,3.20,1.47,2.25,3.90,7.75,2.05,1.77,De Adelaarshorst (Deventer)
1632054600,Sep 19 2021 - 12:30pm,complete,24356,PSV,Feyenoord,Danny Makkelie,5,3.00,1.50,2.47,2.06,0,4,4,1,0,1,"","45'1,71,85,90'2",7,5,2,0,2,0,2,0,0,2,15,12,4,5,11,7,8,10,59,41,2.28,1.79,1.78,1.39,5.00,75,100,100,100,50,100,100,100,100,14.00,2.50,1.65,4.10,4.70,1.18,1.50,2.15,3.45,1.54,2.40,Philips Stadion (Eindhoven)
1632062700,Sep 19 2021 - 2:45pm,complete,N/A,Vitesse,Twente,Pol van Boekel,5,0.00,0.00,1.42,1.94,1,4,5,2,0,2,"62","3,45'1,56,60",6,4,3,1,3,0,2,2,3,0,19,13,6,8,13,5,16,16,60,40,2.02,1.22,2.09,1.66,2.75,25,100,75,0,0,50,75,50,100,11.00,7.00,2.00,3.50,3.60,1.25,1.71,2.65,4.55,1.65,2.20,GelreDome (Arnhem)
1632062700,Sep 19 2021 - 2:45pm,complete,N/A,Heracles,AZ,Serdar Gözübüyük,5,0.00,1.50,1.53,1.32,3,2,5,2,1,1,"45'1,72,90'4","19,89",1,7,3,0,1,1,0,3,1,1,15,10,7,5,8,5,6,14,51,49,1.26,1.91,1.70,1.30,2.00,25,50,25,25,0,25,75,25,75,11.00,5.50,4.05,3.75,1.80,1.25,1.71,2.65,4.50,1.71,2.10,Erve Asito (Almelo)
1632242700,Sep 21 2021 - 4:45pm,complete,N/A,Fortuna Sittard,Ajax,Jochem Kamphuis,6,2.00,2.00,1.18,2.35,0,5,5,3,0,3,"","11,27,38,72,77",3,7,1,0,0,0,0,1,0,0,7,24,2,9,5,15,16,5,40,60,1.24,1.83,0.78,2.76,2.75,75,100,50,25,0,25,75,75,100,13.50,4.00,16.00,8.25,1.15,1.10,1.28,1.67,2.45,1.74,2.00,Fortuna Sittard Stadion (Sittard)
1632250800,Sep 21 2021 - 7:00pm,complete,N/A,RKC Waalwijk,Willem II,Dennis Higler,6,1.50,2.00,1.24,0.53,1,2,3,0,0,0,"90'4","52,60",4,5,2,0,0,0,1,1,0,0,9,9,5,5,4,4,14,5,49,51,1.12,1.31,1.31,1.22,1.75,25,50,50,0,0,50,75,0,50,7.50,5.00,2.30,3.45,2.90,1.27,1.74,2.75,4.70,1.65,2.20,Mandemakers Stadion (Waalwijk)
1632329100,Sep 22 2021 - 4:45pm,complete,N/A,Go Ahead Eagles,PSV,Bas Nijhuis,6,2.00,3.00,1.29,2.29,1,2,3,1,0,1,"55","15,86",1,8,0,0,2,0,0,0,1,1,14,21,6,8,8,13,6,6,51,49,1.65,1.68,1.75,2.19,1.92,0,67,25,0,0,0,84,25,84,11.17,2.67,7.75,4.85,1.37,1.21,1.57,2.35,4.05,1.83,1.95,De Adelaarshorst (Deventer)
1632329100,Sep 22 2021 - 4:45pm,complete,N/A,NEC,Utrecht,Marc Nagtegaal,6,2.00,0.50,0.82,0.94,0,3,3,1,0,1,"","7,67,79",3,7,0,0,1,0,0,0,0,1,12,12,4,5,8,7,5,12,58,42,1.83,0.86,1.40,1.50,0.75,0,25,0,0,0,25,25,0,25,10.50,6.50,4.15,3.60,1.80,1.31,1.87,3.00,5.50,1.83,1.95,Goffertstadion (Nijmegen)
